"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         834,       -3.15165322,     -0.0632315624,      0.4239834216,       2.885872225,      0.9661243803,       3.089484512
          0,           0,         835,      -3.026619343,      0.1424024875,       0.419322017,       2.984464553,      0.9614617007,       3.280655656
          0,           0,         836,      -2.982849391,      0.2268598664,      0.4024811594,       3.073248289,      0.9564683257,       3.216200675
          0,           0,         837,        -2.8436733,      0.3814347699,      0.4191310178,       3.150354139,      0.9515889751,       3.395311807
          0,           0,         838,      -2.816284608,       0.423885684,      0.4200996264,       3.156930603,      0.9464408195,       3.483721605
          0,           0,         839,      -3.015857392,      0.1431138481,      0.4141380023,       2.987787267,      0.9407829181,       3.403787043
          0,           0,         840,      -3.212753671,     -0.2399048813,      0.4135492209,       2.802402797,      0.9348648135,       3.211315338
          0,           0,         841,      -3.138917493,   -0.006472722765,      0.4208055497,       2.948617341,      0.9290769964,       3.223878361
          0,           0,         842,      -3.116388141,     0.04970281297,      0.4105235408,       2.898425057,      0.9231251677,       3.217307525
          0,           0,         843,      -2.968433311,      0.2788832411,      0.4137770421,       3.028970707,      0.9171595651,       3.271028281
          0,           0,         844,      -2.944377493,       0.289472886,      0.4116873846,       3.112513313,      0.9110236633,       3.317991484
          0,           0,         845,      -2.891591402,      0.3536101672,      0.4175778401,       3.116708644,      0.9046214933,       3.268135703
          0,           0,         846,      -2.888029945,      0.3570621227,      0.4121004264,       3.088162226,      0.8983346513,       3.360177067
          0,           0,         847,       -2.87406719,      0.3613840561,      0.4156300316,       3.112268729,      0.8917112612,       3.246379045
          0,           0,         848,      -2.898994145,       0.344347565,      0.4129575892,       3.130477357,      0.8853178246,       3.340751182
          0,           0,         849,      -2.894699619,      0.3476517861,      0.4165244902,        3.11114571,      0.8786878864,       3.265120425
          0,           0,         850,      -2.945465185,      0.2891337434,      0.4127141617,       3.055566239,      0.8721559652,       3.285538699
          0,           0,         851,      -2.929714792,      0.3102560489,      0.4159671173,       3.110918763,      0.8656107114,       3.269861281
          0,           0,         852,      -2.908071368,       0.324534781,      0.4128024405,       3.102871619,      0.8592636956,       3.322033322
          0,           0,         853,      -2.859524826,      0.4001099925,      0.4153798699,       3.124411649,      0.8529978341,        3.37427835
          0,           0,         854,       -2.84151241,      0.4094833834,      0.4099099166,       3.169245008,      0.8467165097,       3.366022669
          0,           0,         855,      -2.965893421,      0.2381195095,      0.4149507782,       3.059609955,      0.8404837708,         3.2969309
          0,           0,         856,        -3.0454112,      0.1699402266,      0.4179383766,       3.027677313,      0.8344227611,       3.104136896
          0,           0,         857,      -2.890138528,      0.3704351319,      0.4160221797,       3.102405158,      0.8291200596,       3.381572256
          0,           0,         858,      -2.854623945,      0.3953370519,      0.4037969025,       3.135413601,      0.8235292135,       3.336940225
          0,           0,         859,      -2.949397816,      0.2650823424,      0.4163856513,       3.098815777,      0.8182610254,       3.324949993
          0,           0,         860,      -3.030281233,      0.2068031736,      0.4223874525,       3.006171669,      0.8131156331,       3.211096039
          0,           0,         861,      -2.861398838,      0.4019517824,      0.4178131119,        3.11770374,      0.8088625222,       3.374893874
          0,           0,         862,      -2.832234011,      0.4232927942,      0.4003442013,       3.179910825,      0.8047337959,       3.411276703
          0,           0,         863,      -3.036292698,      0.1484638272,      0.4159415944,       2.997705811,      0.8005354836,       3.309510952
          0,           0,         864,      -3.271609751,     -0.2639321044,      0.4300386653,       2.779348546,      0.7967228784,       3.133359494
          0,           0,         865,      -3.154875566,    0.002615077758,      0.4208107273,       2.944919326,      0.7936467054,       3.179334198
          0,           0,         866,       -3.14531167,     0.04031695229,      0.3981581557,       2.893981796,      0.7909878283,       3.227011795
          0,           0,         867,      -2.975426124,      0.2790994838,      0.4166793127,       3.009120288,      0.7889731715,       3.266483667
          0,           0,         868,      -2.977186264,      0.2662418227,      0.4225879353,       3.021351426,      0.7870230986,       3.283963143
          0,           0,         869,      -2.921666365,      0.3355989238,      0.4152098042,       3.084722557,      0.7854003477,       3.255050333
          0,           0,         870,      -2.966534819,      0.2754869616,       0.405912801,       3.084590284,       0.784393617,       3.322371671
          0,           0,         871,      -2.949015448,      0.3042772016,      0.4190935207,       3.060672454,       0.783512914,       3.292688571
          0,           0,         872,      -2.904466079,       0.337901215,      0.4184866893,        3.08134996,      0.7834369527,       3.412783263
          0,           0,         873,      -2.859036972,      0.4120405384,       0.413272465,       3.160738747,      0.7832724244,       3.401372418
          0,           0,         874,      -2.818898361,       0.434296289,      0.4037089405,       3.161481662,      0.7835958538,        3.43753295
          0,           0,         875,      -3.070716038,       0.118819235,      0.4170053304,       2.948472089,      0.7838858569,       3.304126663
